,trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
44711,109958,7/26/2013 12:55,7/26/2013 13:07,329,733,1.0,Michigan Ave & Washington St,430.0,LaSalle St & Illinois St,Customer,,
44712,109962,7/26/2013 12:55,7/26/2013 13:19,272,"1,424",29.0,Museum Campus,8.0,Millennium Park,Customer,,
44713,109963,7/26/2013 12:55,7/26/2013 13:07,651,710,1.0,Michigan Ave & Washington St,430.0,LaSalle St & Illinois St,Customer,,
44714,109967,7/26/2013 12:56,7/26/2013 13:21,529,"1,504",5.0,Clark St & Randolph St,29.0,Museum Campus,Customer,,
44715,109968,7/26/2013 12:56,7/26/2013 13:46,314,"3,015",396.0,Greenwood Ave & 47th St,31.0,Wabash Ave & Roosevelt Rd,Customer,,
44716,109969,7/26/2013 12:56,7/26/2013 13:21,445,"1,472",5.0,Clark St & Randolph St,29.0,Museum Campus,Customer,,
44717,109970,7/26/2013 12:56,7/26/2013 13:28,629,"1,920",43.0,Michigan Ave & Lake St,43.0,Michigan Ave & Lake St,Customer,,
44718,109971,7/26/2013 12:57,7/26/2013 13:28,783,"1,880",43.0,Michigan Ave & Lake St,43.0,Michigan Ave & Lake St,Customer,,
44719,109972,7/26/2013 12:57,7/26/2013 13:14,528,984,170.0,Wabash Ave & Cermak Rd,19.0,Franklin St & Jackson Blvd,Customer,,
44720,109973,7/26/2013 12:57,7/26/2013 13:47,232,"2,981",1.0,Michigan Ave & Washington St,247.0,Ashland Ave & Chicago Ave,Customer,,
44721,109974,7/26/2013 12:59,7/26/2013 13:47,294,"2,866",1.0,Michigan Ave & Washington St,51.0,McClurg Ct & Illinois St,Customer,,
44722,109975,7/26/2013 12:59,7/26/2013 13:49,1009,"2,948",1.0,Michigan Ave & Washington St,247.0,Ashland Ave & Chicago Ave,Customer,,
44723,109981,7/26/2013 13:01,7/26/2013 13:05,189,259,124.0,Cannon Dr & Fullerton Ave,272.0,Franklin St & Lake St,Customer,,
44724,109990,7/26/2013 13:04,7/26/2013 13:13,228,516,49.0,Dearborn St & Monroe St,37.0,Clinton St & Tilden St,Customer,,
44725,109993,7/26/2013 13:05,7/26/2013 13:17,472,719,40.0,Michigan Ave & Congress Pkwy,2.0,State St & Randolph St,Customer,,
44726,109999,7/26/2013 13:10,7/26/2013 13:37,236,"1,648",34.0,Michigan Ave & Pearson St,282.0,Larrabee St & Menomonee St,Customer,,
44727,110000,7/26/2013 13:10,7/26/2013 13:37,220,"1,636",34.0,Michigan Ave & Pearson St,282.0,Larrabee St & Menomonee St,Customer,,
44728,110001,7/26/2013 13:10,7/26/2013 14:06,163,"3,384",2.0,State St & Randolph St,262.0,Fairbanks Ct & Grand Ave,Customer,,
44729,110003,7/26/2013 13:10,7/26/2013 14:06,487,"3,340",2.0,State St & Randolph St,262.0,Fairbanks Ct & Grand Ave,Customer,,
44730,110011,7/26/2013 13:13,7/26/2013 14:15,879,"3,744",42.0,Michigan Ave & Oak St,29.0,Museum Campus,Customer,,
44731,110012,7/26/2013 13:13,7/26/2013 13:23,360,620,156.0,Aberdeen St & Madison St,139.0,Loomis St & Taylor St,Customer,,
44732,110013,7/26/2013 13:13,7/26/2013 13:50,233,"2,200",42.0,Michigan Ave & Oak St,247.0,Ashland Ave & Chicago Ave,Customer,,
44733,110014,7/26/2013 13:13,7/26/2013 13:47,279,"2,005",42.0,Michigan Ave & Oak St,51.0,McClurg Ct & Illinois St,Customer,,
44734,110015,7/26/2013 13:14,7/26/2013 13:25,512,665,301.0,Clinton St & Madison St,1.0,Michigan Ave & Washington St,Customer,,
44735,110018,7/26/2013 13:15,7/26/2013 13:57,958,"2,472",29.0,Museum Campus,29.0,Museum Campus,Customer,,
44736,110019,7/26/2013 13:16,7/26/2013 13:57,126,"2,453",29.0,Museum Campus,29.0,Museum Campus,Customer,,
44737,110020,7/26/2013 13:16,7/26/2013 13:35,350,"1,155",6.0,LaSalle St & Washington St,6.0,LaSalle St & Washington St,Customer,,
44738,110021,7/26/2013 13:16,7/26/2013 13:26,753,606,50.0,State St & Kinzie St,42.0,Michigan Ave & Oak St,Customer,,
44739,110023,7/26/2013 13:17,7/26/2013 13:29,741,739,5.0,Clark St & Randolph St,34.0,Michigan Ave & Pearson St,Customer,,
44740,110029,7/26/2013 13:18,7/26/2013 13:50,439,"1,943",212.0,Indiana Ave & 26th St,30.0,State St & Harrison St,Customer,,
44741,110031,7/26/2013 13:18,7/26/2013 13:37,954,"1,125",124.0,Cannon Dr & Fullerton Ave,413.0,Halsted St & 35th St,Customer,,
44742,110033,7/26/2013 13:18,7/26/2013 13:37,381,"1,107",124.0,Cannon Dr & Fullerton Ave,42.0,Michigan Ave & Oak St,Customer,,
44743,110038,7/26/2013 13:19,7/26/2013 13:37,658,"1,053",124.0,Cannon Dr & Fullerton Ave,42.0,Michigan Ave & Oak St,Customer,,
44744,110043,7/26/2013 13:20,7/26/2013 13:36,691,944,42.0,Michigan Ave & Oak St,51.0,McClurg Ct & Illinois St,Customer,,
44745,110047,7/26/2013 13:21,7/26/2013 13:36,418,908,413.0,Halsted St & 35th St,247.0,Ashland Ave & Chicago Ave,Customer,,
44746,110055,7/26/2013 13:23,7/26/2013 13:31,305,460,158.0,Peoria St & Jackson Blvd,3.0,State St & Van Buren St,Customer,,
44747,110059,7/26/2013 13:24,7/26/2013 13:57,132,"1,935",42.0,Michigan Ave & Oak St,67.0,Sheffield Ave & Wellington Ave,Customer,,
44748,110063,7/26/2013 13:25,7/26/2013 13:44,70,"1,119",31.0,Wabash Ave & Roosevelt Rd,3.0,State St & Van Buren St,Customer,,
44749,110064,7/26/2013 13:25,7/26/2013 13:40,206,922,42.0,Michigan Ave & Oak St,300.0,Lake Shore Dr & Monroe St,Customer,,
44750,110072,7/26/2013 13:28,7/26/2013 13:30,552,122,30.0,State St & Harrison St,3.0,State St & Van Buren St,Customer,,
44751,110077,7/26/2013 13:29,7/26/2013 13:43,396,872,31.0,Wabash Ave & Roosevelt Rd,3.0,State St & Van Buren St,Customer,,
44752,110082,7/26/2013 13:30,7/26/2013 13:54,2,"1,441",154.0,Sheffield Ave & Kingsbury St,262.0,Fairbanks Ct & Grand Ave,Customer,,
44753,110083,7/26/2013 13:32,7/26/2013 14:18,580,"2,753",51.0,McClurg Ct & Illinois St,51.0,McClurg Ct & Illinois St,Customer,,
44754,110084,7/26/2013 13:34,7/26/2013 13:45,335,673,34.0,Michigan Ave & Pearson St,5.0,Clark St & Randolph St,Customer,,
44755,110091,7/26/2013 13:36,7/26/2013 14:14,629,"2,258",43.0,Michigan Ave & Lake St,31.0,Wabash Ave & Roosevelt Rd,Customer,,
44756,110096,7/26/2013 13:37,7/26/2013 14:00,410,"1,387",8.0,Millennium Park,29.0,Museum Campus,Customer,,
44757,110097,7/26/2013 13:37,7/26/2013 14:02,526,"1,450",8.0,Millennium Park,29.0,Museum Campus,Customer,,
44758,110098,7/26/2013 13:37,7/26/2013 13:40,419,176,124.0,Cannon Dr & Fullerton Ave,124.0,Cannon Dr & Fullerton Ave,Customer,,
44759,110099,7/26/2013 13:38,7/26/2013 13:51,28,778,246.0,Wood St & Division St,58.0,Dayton St & North Ave,Customer,,
44760,110101,7/26/2013 13:38,7/26/2013 14:14,783,"2,152",43.0,Michigan Ave & Lake St,31.0,Wabash Ave & Roosevelt Rd,Customer,,
44761,110102,7/26/2013 13:38,7/26/2013 13:48,255,560,282.0,Larrabee St & Menomonee St,190.0,Sheffield Ave & Willow St,Customer,,
44762,110104,7/26/2013 13:39,7/26/2013 13:48,251,576,282.0,Larrabee St & Menomonee St,190.0,Sheffield Ave & Willow St,Customer,,
44763,110116,7/26/2013 13:40,7/26/2013 14:16,331,"2,126",23.0,Daley Center Plaza,300.0,Lake Shore Dr & Monroe St,Customer,,
44764,110121,7/26/2013 13:41,7/26/2013 13:55,206,828,300.0,Lake Shore Dr & Monroe St,30.0,State St & Harrison St,Customer,,
44765,110123,7/26/2013 13:41,7/26/2013 13:55,50,816,300.0,Lake Shore Dr & Monroe St,30.0,State St & Harrison St,Customer,,
44766,110125,7/26/2013 13:42,7/26/2013 14:16,851,"2,024",3.0,State St & Van Buren St,300.0,Lake Shore Dr & Monroe St,Customer,,
44767,110128,7/26/2013 13:43,7/26/2013 14:08,419,"1,514",124.0,Cannon Dr & Fullerton Ave,300.0,Lake Shore Dr & Monroe St,Customer,,
44768,110131,7/26/2013 13:43,7/26/2013 14:16,158,"1,929",23.0,Daley Center Plaza,300.0,Lake Shore Dr & Monroe St,Customer,,
44769,110134,7/26/2013 13:46,7/26/2013 14:08,415,"1,339",96.0,California Ave & 21st St,300.0,Lake Shore Dr & Monroe St,Customer,,
44770,110135,7/26/2013 13:46,7/26/2013 14:18,24,"1,873",58.0,Dayton St & North Ave,65.0,Damen Ave & Pierce Ave,Customer,,
44771,110136,7/26/2013 13:46,7/26/2013 14:31,583,"2,693",43.0,Michigan Ave & Lake St,29.0,Museum Campus,Customer,,
44772,110138,7/26/2013 13:47,7/26/2013 14:31,648,"2,691",43.0,Michigan Ave & Lake St,29.0,Museum Campus,Customer,,
44773,110139,7/26/2013 13:47,7/26/2013 13:56,305,524,3.0,State St & Van Buren St,158.0,Peoria St & Jackson Blvd,Customer,,
44774,110150,7/26/2013 13:49,7/26/2013 14:15,1009,"1,555",247.0,Ashland Ave & Chicago Ave,29.0,Museum Campus,Customer,,
44775,110154,7/26/2013 13:50,7/26/2013 14:11,154,"1,260",220.0,Fort Dearborn Dr & 31st St,300.0,Lake Shore Dr & Monroe St,Customer,,
44776,110156,7/26/2013 13:50,7/26/2013 14:11,301,"1,236",220.0,Fort Dearborn Dr & 31st St,300.0,Lake Shore Dr & Monroe St,Customer,,
44777,110165,7/26/2013 13:51,7/26/2013 14:14,407,"1,363",43.0,Michigan Ave & Lake St,51.0,McClurg Ct & Illinois St,Customer,,
44778,110168,7/26/2013 13:52,7/26/2013 14:07,233,943,247.0,Ashland Ave & Chicago Ave,8.0,Millennium Park,Customer,,
44779,110178,7/26/2013 13:53,7/26/2013 14:07,294,854,51.0,McClurg Ct & Illinois St,8.0,Millennium Park,Customer,,
44780,110231,7/26/2013 14:02,7/26/2013 14:27,126,"1,459",29.0,Museum Campus,8.0,Millennium Park,Customer,,
44781,110232,7/26/2013 14:02,7/26/2013 14:27,958,"1,441",29.0,Museum Campus,8.0,Millennium Park,Customer,,
44782,110240,7/26/2013 14:04,7/26/2013 14:32,526,"1,676",29.0,Museum Campus,365.0,Ellis Ave & 58th St,Customer,,
44783,110241,7/26/2013 14:04,7/26/2013 14:32,410,"1,676",29.0,Museum Campus,29.0,Museum Campus,Customer,,
44784,110251,7/26/2013 14:05,7/26/2013 14:18,14,758,38.0,Jefferson St & Monroe St,430.0,LaSalle St & Illinois St,Customer,,
44785,110255,7/26/2013 14:06,7/26/2013 14:24,627,"1,091",9.0,Clark St & Congress Pkwy,163.0,Morgan St & 18th St,Customer,,
44786,110263,7/26/2013 14:08,7/26/2013 14:13,102,335,37.0,Clinton St & Tilden St,301.0,Clinton St & Madison St,Customer,,
44787,110265,7/26/2013 14:08,7/26/2013 14:20,163,689,262.0,Fairbanks Ct & Grand Ave,430.0,LaSalle St & Illinois St,Customer,,
44788,110270,7/26/2013 14:09,7/26/2013 14:23,753,822,42.0,Michigan Ave & Oak St,146.0,Lincoln Ave & Armitage Ave,Customer,,
44789,110273,7/26/2013 14:10,7/26/2013 14:21,415,694,300.0,Lake Shore Dr & Monroe St,19.0,Franklin St & Jackson Blvd,Customer,,
44790,110275,7/26/2013 14:10,7/26/2013 14:22,419,695,300.0,Lake Shore Dr & Monroe St,19.0,Franklin St & Jackson Blvd,Customer,,
44791,110276,7/26/2013 14:11,7/26/2013 14:44,507,"2,012",106.0,McCormick Place,289.0,Eckhart Park,Customer,,
44792,110278,7/26/2013 14:11,7/26/2013 14:43,71,"1,929",3.0,State St & Van Buren St,430.0,LaSalle St & Illinois St,Customer,,
44793,110279,7/26/2013 14:11,7/26/2013 14:13,816,87,3.0,State St & Van Buren St,3.0,State St & Van Buren St,Customer,,
44794,110280,7/26/2013 14:12,7/26/2013 14:20,25,472,50.0,State St & Kinzie St,10.0,Clinton St & Washington Blvd,Customer,,
44795,110283,7/26/2013 14:14,7/26/2013 14:43,70,"1,727",3.0,State St & Van Buren St,430.0,LaSalle St & Illinois St,Customer,,
44796,110291,7/26/2013 14:15,7/26/2013 14:28,486,793,31.0,Wabash Ave & Roosevelt Rd,106.0,McCormick Place,Customer,,
44797,110295,7/26/2013 14:16,7/26/2013 14:44,807,"1,705",1.0,Michigan Ave & Washington St,289.0,Eckhart Park,Customer,,
44798,110296,7/26/2013 14:16,7/26/2013 14:25,590,518,157.0,Aberdeen St & Jackson Blvd,19.0,Franklin St & Jackson Blvd,Customer,,
44799,110297,7/26/2013 14:16,7/26/2013 14:32,528,958,19.0,Franklin St & Jackson Blvd,170.0,Wabash Ave & Cermak Rd,Customer,,
44800,110299,7/26/2013 14:18,7/26/2013 14:41,1009,"1,421",29.0,Museum Campus,220.0,Fort Dearborn Dr & 31st St,Customer,,
44801,110300,7/26/2013 14:18,7/26/2013 14:50,301,"1,937",300.0,Lake Shore Dr & Monroe St,365.0,Ellis Ave & 58th St,Customer,,
44802,110301,7/26/2013 14:18,7/26/2013 14:42,690,"1,416",29.0,Museum Campus,220.0,Fort Dearborn Dr & 31st St,Customer,,
44803,110303,7/26/2013 14:18,7/26/2013 14:50,987,"1,911",269.0,Ashland Ave & Wellington Ave,29.0,Museum Campus,Customer,,
44804,110305,7/26/2013 14:20,7/26/2013 14:50,154,"1,815",300.0,Lake Shore Dr & Monroe St,29.0,Museum Campus,Customer,,
44805,110307,7/26/2013 14:20,7/26/2013 14:41,309,"1,248",365.0,Ellis Ave & 58th St,220.0,Fort Dearborn Dr & 31st St,Customer,,
44806,110319,7/26/2013 14:24,7/26/2013 14:51,14,"1,631",430.0,LaSalle St & Illinois St,124.0,Cannon Dr & Fullerton Ave,Customer,,
44807,110321,7/26/2013 14:24,7/26/2013 14:41,753,"1,012",146.0,Lincoln Ave & Armitage Ave,124.0,Cannon Dr & Fullerton Ave,Customer,,
44808,110323,7/26/2013 14:24,7/26/2013 14:38,620,837,337.0,Lake Shore Dr & Ohio St,43.0,Michigan Ave & Lake St,Customer,,
44809,110324,7/26/2013 14:24,7/26/2013 14:38,674,834,337.0,Lake Shore Dr & Ohio St,43.0,Michigan Ave & Lake St,Customer,,
44810,110325,7/26/2013 14:25,7/26/2013 14:51,513,"1,563",430.0,LaSalle St & Illinois St,124.0,Cannon Dr & Fullerton Ave,Customer,,
44811,110327,7/26/2013 14:26,7/26/2013 14:29,659,231,5.0,Clark St & Randolph St,5.0,Clark St & Randolph St,Customer,,
44812,110329,7/26/2013 14:29,7/26/2013 14:40,42,661,49.0,Dearborn St & Monroe St,50.0,State St & Kinzie St,Customer,,
44813,110330,7/26/2013 14:30,7/26/2013 14:40,525,656,49.0,Dearborn St & Monroe St,50.0,State St & Kinzie St,Customer,,
44814,110332,7/26/2013 14:30,7/26/2013 14:41,175,642,5.0,Clark St & Randolph St,72.0,Morgan St & Lake St,Customer,,
44815,110333,7/26/2013 14:31,7/26/2013 14:48,927,980,221.0,Wood St & Milwaukee Ave,60.0,Sheffield Ave & Fullerton Ave,Customer,,
44816,110334,7/26/2013 14:32,7/26/2013 14:57,972,"1,473",1.0,Michigan Ave & Washington St,29.0,Museum Campus,Customer,,
44817,110335,7/26/2013 14:33,7/26/2013 16:34,611,"7,293",106.0,McCormick Place,106.0,McCormick Place,Customer,,
44818,110336,7/26/2013 14:33,7/26/2013 16:34,545,"7,281",106.0,McCormick Place,106.0,McCormick Place,Customer,,
44819,110337,7/26/2013 14:33,7/26/2013 14:53,586,"1,223",124.0,Cannon Dr & Fullerton Ave,12.0,Larrabee St & Kingsbury St,Customer,,
44820,110338,7/26/2013 14:33,7/26/2013 14:52,652,"1,161",8.0,Millennium Park,337.0,Lake Shore Dr & Ohio St,Customer,,
44821,110342,7/26/2013 14:35,7/26/2013 14:44,653,542,326.0,Canal St & Harrison St,3.0,State St & Van Buren St,Customer,,
44822,110345,7/26/2013 14:36,7/26/2013 14:58,410,"1,318",29.0,Museum Campus,262.0,Fairbanks Ct & Grand Ave,Customer,,
44823,110346,7/26/2013 14:36,7/26/2013 14:58,526,"1,305",365.0,Ellis Ave & 58th St,262.0,Fairbanks Ct & Grand Ave,Customer,,
44824,110348,7/26/2013 14:39,7/26/2013 15:03,318,"1,455",160.0,May St & Taylor St,300.0,Lake Shore Dr & Monroe St,Customer,,
44825,110357,7/26/2013 14:43,7/26/2013 14:56,901,786,282.0,Larrabee St & Menomonee St,290.0,Noble St & Milwaukee Ave,Customer,,
44826,110362,7/26/2013 14:44,7/26/2013 14:49,300,313,430.0,LaSalle St & Illinois St,50.0,State St & Kinzie St,Customer,,
44827,110364,7/26/2013 14:44,7/26/2013 14:50,329,372,430.0,LaSalle St & Illinois St,50.0,State St & Kinzie St,Customer,,
44828,110367,7/26/2013 14:47,7/26/2013 14:54,784,402,30.0,State St & Harrison St,3.0,State St & Van Buren St,Customer,,
44829,110370,7/26/2013 14:50,7/26/2013 15:00,182,657,300.0,Lake Shore Dr & Monroe St,29.0,Museum Campus,Customer,,
44830,110371,7/26/2013 14:49,7/26/2013 15:00,158,655,300.0,Lake Shore Dr & Monroe St,29.0,Museum Campus,Customer,,
44831,110376,7/26/2013 14:50,7/26/2013 15:02,239,697,12.0,Larrabee St & Kingsbury St,154.0,Sheffield Ave & Kingsbury St,Customer,,
44832,110377,7/26/2013 14:51,7/26/2013 15:06,879,895,29.0,Museum Campus,8.0,Millennium Park,Customer,,
44833,110378,7/26/2013 14:51,7/26/2013 15:06,232,884,29.0,Museum Campus,8.0,Millennium Park,Customer,,
44834,110380,7/26/2013 14:51,7/26/2013 15:06,301,871,365.0,Ellis Ave & 58th St,8.0,Millennium Park,Customer,,
44835,110381,7/26/2013 14:52,7/26/2013 15:29,751,"2,211",19.0,Franklin St & Jackson Blvd,9.0,Clark St & Congress Pkwy,Customer,,
44836,110383,7/26/2013 14:53,7/26/2013 15:29,440,"2,170",19.0,Franklin St & Jackson Blvd,9.0,Clark St & Congress Pkwy,Customer,,
44837,110384,7/26/2013 14:52,7/26/2013 15:26,32,"2,041",8.0,Millennium Park,8.0,Millennium Park,Customer,,
44838,110387,7/26/2013 14:54,7/26/2013 15:27,689,"1,970",8.0,Millennium Park,8.0,Millennium Park,Customer,,
44839,110395,7/26/2013 14:55,7/26/2013 15:02,128,428,212.0,Indiana Ave & 26th St,106.0,McCormick Place,Customer,,
44840,110398,7/26/2013 14:55,7/26/2013 15:29,965,"2,012",223.0,Wood St & North Ave,9.0,Clark St & Congress Pkwy,Customer,,
44841,110399,7/26/2013 14:55,7/26/2013 15:02,709,408,212.0,Indiana Ave & 26th St,106.0,McCormick Place,Customer,,
44842,110401,7/26/2013 14:56,7/26/2013 15:22,753,"1,560",124.0,Cannon Dr & Fullerton Ave,43.0,Michigan Ave & Lake St,Customer,,
44843,110402,7/26/2013 14:56,7/26/2013 15:19,482,"1,381",33.0,Green St & Milwaukee Ave,51.0,McClurg Ct & Illinois St,Customer,,
44844,110403,7/26/2013 14:56,7/26/2013 15:22,550,"1,544",124.0,Cannon Dr & Fullerton Ave,43.0,Michigan Ave & Lake St,Customer,,
44845,110405,7/26/2013 14:57,7/26/2013 15:33,852,"2,183",1.0,Michigan Ave & Washington St,34.0,Michigan Ave & Pearson St,Customer,,
44846,110406,7/26/2013 14:57,7/26/2013 15:33,512,"2,165",1.0,Michigan Ave & Washington St,34.0,Michigan Ave & Pearson St,Customer,,
44847,110407,7/26/2013 14:57,7/26/2013 15:33,654,"2,145",1.0,Michigan Ave & Washington St,34.0,Michigan Ave & Pearson St,Customer,,
44848,110409,7/26/2013 14:59,7/26/2013 15:08,979,574,155.0,May St & Randolph St,5.0,Clark St & Randolph St,Customer,,
44849,110411,7/26/2013 14:59,7/26/2013 15:19,976,"1,198",212.0,Indiana Ave & 26th St,8.0,Millennium Park,Customer,,
44850,110413,7/26/2013 15:00,7/26/2013 15:18,982,"1,054",20.0,Dearborn St & Adams St,34.0,Michigan Ave & Pearson St,Customer,,
44851,110415,7/26/2013 15:01,7/26/2013 15:04,26,189,43.0,Michigan Ave & Lake St,43.0,Michigan Ave & Lake St,Customer,,
44852,110416,7/26/2013 15:01,7/26/2013 15:11,686,626,43.0,Michigan Ave & Lake St,5.0,Clark St & Randolph St,Customer,,
44853,110419,7/26/2013 15:02,7/26/2013 15:18,154,993,29.0,Museum Campus,40.0,Michigan Ave & Congress Pkwy,Customer,,
44854,110421,7/26/2013 15:02,7/26/2013 15:06,573,245,301.0,Clinton St & Madison St,37.0,Clinton St & Tilden St,Customer,,
44855,110422,7/26/2013 15:02,7/26/2013 15:18,182,962,29.0,Museum Campus,8.0,Millennium Park,Customer,,
44856,110423,7/26/2013 15:02,7/26/2013 15:28,24,"1,516",65.0,Damen Ave & Pierce Ave,58.0,Dayton St & North Ave,Customer,,
44857,110427,7/26/2013 15:04,7/26/2013 15:29,855,"1,489",29.0,Museum Campus,50.0,State St & Kinzie St,Customer,,
44858,110443,7/26/2013 15:06,7/26/2013 16:01,635,"3,318",8.0,Millennium Park,42.0,Michigan Ave & Oak St,Customer,,
44859,110453,7/26/2013 15:07,7/26/2013 15:29,26,"1,325",43.0,Michigan Ave & Lake St,50.0,State St & Kinzie St,Customer,,
44860,110464,7/26/2013 15:08,7/26/2013 15:10,565,127,46.0,Wells St & Walton St,17.0,Franklin St & Chicago Ave,Customer,,
44861,110484,7/26/2013 15:11,7/26/2013 15:24,328,781,124.0,Cannon Dr & Fullerton Ave,42.0,Michigan Ave & Oak St,Customer,,
44862,110485,7/26/2013 15:11,7/26/2013 15:54,975,"2,578",67.0,Sheffield Ave & Wellington Ave,51.0,McClurg Ct & Illinois St,Customer,,
44863,110487,7/26/2013 15:12,7/26/2013 15:19,905,422,8.0,Millennium Park,8.0,Millennium Park,Customer,,
44864,110489,7/26/2013 15:12,7/26/2013 15:26,271,812,156.0,Aberdeen St & Madison St,160.0,May St & Taylor St,Customer,,
44865,110492,7/26/2013 15:13,7/26/2013 15:28,318,952,300.0,Lake Shore Dr & Monroe St,42.0,Michigan Ave & Oak St,Customer,,
44866,110496,7/26/2013 15:14,7/26/2013 15:39,914,"1,504",51.0,McClurg Ct & Illinois St,172.0,Orleans St & Elm St,Customer,,
44867,110498,7/26/2013 15:16,7/26/2013 15:48,74,"1,911",163.0,Morgan St & 18th St,29.0,Museum Campus,Customer,,
44868,110500,7/26/2013 15:16,7/26/2013 15:48,181,"1,909",163.0,Morgan St & 18th St,29.0,Museum Campus,Customer,,
44869,110510,7/26/2013 15:19,7/26/2013 16:58,118,"5,961",67.0,Sheffield Ave & Wellington Ave,67.0,Sheffield Ave & Wellington Ave,Customer,,
44870,110511,7/26/2013 15:19,7/26/2013 16:58,132,"5,913",67.0,Sheffield Ave & Wellington Ave,67.0,Sheffield Ave & Wellington Ave,Customer,,
44871,110514,7/26/2013 15:20,7/26/2013 15:34,709,840,106.0,McCormick Place,31.0,Wabash Ave & Roosevelt Rd,Customer,,
44872,110515,7/26/2013 15:20,7/26/2013 15:34,128,819,106.0,McCormick Place,31.0,Wabash Ave & Roosevelt Rd,Customer,,
44873,110516,7/26/2013 15:20,7/26/2013 15:24,954,235,17.0,Franklin St & Chicago Ave,265.0,Kingsbury St & Erie St,Customer,,
44874,110519,7/26/2013 15:21,7/26/2013 15:47,546,"1,553",157.0,Aberdeen St & Jackson Blvd,106.0,McCormick Place,Customer,,
44875,110520,7/26/2013 15:22,7/26/2013 15:39,565,"1,020",17.0,Franklin St & Chicago Ave,50.0,State St & Kinzie St,Customer,,
44876,110524,7/26/2013 15:24,7/26/2013 23:34,486,"29,374",106.0,McCormick Place,106.0,McCormick Place,Customer,,
44877,110526,7/26/2013 15:25,7/26/2013 15:51,411,"1,537",42.0,Michigan Ave & Oak St,30.0,State St & Harrison St,Customer,,
44878,110529,7/26/2013 15:26,7/26/2013 16:23,212,"3,384",20.0,Dearborn St & Adams St,20.0,Dearborn St & Adams St,Customer,,
44879,110530,7/26/2013 15:27,7/26/2013 16:37,745,"4,238",39.0,Desplaines St & Kinzie St,282.0,Larrabee St & Menomonee St,Customer,,
44880,110532,7/26/2013 15:27,7/26/2013 15:42,898,906,34.0,Michigan Ave & Pearson St,294.0,Greenview Ave & Diversey Pkwy,Customer,,
44881,110536,7/26/2013 15:29,7/26/2013 15:49,851,"1,194",300.0,Lake Shore Dr & Monroe St,76.0,Racine Ave & Congress Pkwy,Customer,,
44882,110541,7/26/2013 15:30,7/26/2013 15:39,303,547,301.0,Clinton St & Madison St,50.0,State St & Kinzie St,Customer,,
44883,110542,7/26/2013 15:30,7/26/2013 15:55,868,"1,496",262.0,Fairbanks Ct & Grand Ave,174.0,Larrabee St & North Ave,Customer,,
44884,110543,7/26/2013 15:30,7/26/2013 15:49,70,"1,131",430.0,LaSalle St & Illinois St,9.0,Clark St & Congress Pkwy,Customer,,
44885,110546,7/26/2013 15:31,7/26/2013 15:41,134,603,160.0,May St & Taylor St,156.0,Aberdeen St & Madison St,Customer,,
44886,110552,7/26/2013 15:32,7/26/2013 15:59,741,"1,593",34.0,Michigan Ave & Pearson St,10.0,Clinton St & Washington Blvd,Customer,,
44887,110553,7/26/2013 15:32,7/26/2013 16:11,905,"2,331",8.0,Millennium Park,146.0,Lincoln Ave & Armitage Ave,Customer,,
44888,110554,7/26/2013 15:32,7/26/2013 16:11,879,"2,322",8.0,Millennium Park,146.0,Lincoln Ave & Armitage Ave,Customer,,
44889,110555,7/26/2013 15:33,7/26/2013 15:46,982,784,34.0,Michigan Ave & Pearson St,49.0,Dearborn St & Monroe St,Customer,,
44890,110556,7/26/2013 15:33,7/26/2013 16:23,90,"3,009",39.0,Desplaines St & Kinzie St,282.0,Larrabee St & Menomonee St,Customer,,
44891,110558,7/26/2013 15:33,7/26/2013 16:37,143,"3,834",39.0,Desplaines St & Kinzie St,282.0,Larrabee St & Menomonee St,Customer,,
44892,110559,7/26/2013 15:33,7/26/2013 16:23,964,"2,999",39.0,Desplaines St & Kinzie St,282.0,Larrabee St & Menomonee St,Customer,,
44893,110560,7/26/2013 15:34,7/26/2013 16:15,649,"2,502",39.0,Desplaines St & Kinzie St,146.0,Lincoln Ave & Armitage Ave,Customer,,
44894,110562,7/26/2013 15:34,7/26/2013 16:10,318,"2,196",42.0,Michigan Ave & Oak St,51.0,McClurg Ct & Illinois St,Customer,,
44895,110568,7/26/2013 15:35,7/26/2013 16:15,705,"2,428",155.0,May St & Randolph St,53.0,Green St & Randolph St,Customer,,
44896,110569,7/26/2013 15:35,7/26/2013 16:01,972,"1,597",29.0,Museum Campus,1.0,Michigan Ave & Washington St,Customer,,
44897,110573,7/26/2013 15:36,7/26/2013 15:54,128,"1,085",31.0,Wabash Ave & Roosevelt Rd,166.0,Halsted St & James M Rochford St,Customer,,
44898,110574,7/26/2013 15:36,7/26/2013 15:54,709,"1,065",31.0,Wabash Ave & Roosevelt Rd,166.0,Halsted St & James M Rochford St,Customer,,
44899,110576,7/26/2013 15:36,7/26/2013 16:01,826,"1,500",170.0,Wabash Ave & Cermak Rd,2.0,State St & Randolph St,Customer,,
44900,110581,7/26/2013 15:38,7/26/2013 16:02,158,"1,423",29.0,Museum Campus,1.0,Michigan Ave & Washington St,Customer,,
44901,110582,7/26/2013 15:38,7/26/2013 16:02,987,"1,416",29.0,Museum Campus,1.0,Michigan Ave & Washington St,Customer,,
